text,label,language
Mám ho sice krátce ale jsem nadmíru spokojená za pár peněz dva telefony v jednom hezký design a má vše potřebné mi to stačí žádné vymoženosti nepotřebuji :-),2,cs
"S výrobkem jsme spokojeni, krásná barva když voda vře. Jen mne trochu překvapilo, že pokud se nastaví teplota, dojde k varu a až poté uchová teplotu na požadované, tedy že nedojde předem k vypnutí před varem.",1,cs
"Zatim je to nejlepši Samsung nabiječka do auta co mam. Spotřeba bez telefonu teměř nulová. Muže být v autozastrčce pořad zapojena bez obav vybijení autoakumulatoru. Je to kvalita za super cenu. Doporučil by všem, kdo ma Samsung.",2,cs
"Tento samozavlažovací květináč mohu všem vřele doporučit. Mé orchideje konečně po 4 letech začaly opět kvést. Plánuji, že si v celém bytě vyměním všechny stávající květináče za tyhle. Martina U.",2,cs
"Vzhledem k možnostem nastavení řídítek a sedačky vhodné při průměrném vzrůstu dítěte až možná pomalu do pěti let věku. Hlavním kriteriem je spokojenost dítěte a to je z odrážedla nadšené. Brzda funguje možná příliš účinně, nutno jemně seřídit na váhu dítěte, aby s ní tak snadno nezablokovalo zadní kolo při každém zmáčknutí páky brzdy. Sestavení odrážedla bylo rychlé a bezproblémové.",2,cs
"Pěkná barva jak myši tak obalu, která mi ladí s počítačem. Pouzdro trochu těsné na 10´ počítač, ale po nějakém používání se tam nakonec vejde tak akorát. takže nakonec spokojenost.",1,cs
"Stonožka je úžasná kamarádka naší 0,5 roční dcerky.Máme jí doma asi 3týdny,ale je to nejoblíbenější její mazel.Usíná s ní a dlouho si s ní vyhraje.Jsou na ní krásné,pestré barvičky,je krásně lehounká pro miminko,chrastí,šustí a je super že má zrcátko a kousátko.Kousátko se nám teď hodí při prořezávání zoubků.Od této značky máme už zebru Ryan a opravdu NEJLEPŠÍ HRAČKY PRO MIMINKO. VŠEM RODIČUŮM DOPORUČUJI PRO JEJICH ZLATÍČKA !!!!!!!!!!!!!!!!!!!",2,cs
"Je to velice dobrá hra.Hrajeme ji s dětmi od 9let.Máme i česko modré a to je daleko těžší,ale zase naučnější,spíš pro dospělé.Radši si s dětmi zahrajeme junior.",2,cs
"Jeho výhodou je, že vidíte, kde co máte. Nateklo mi do něj pouze jednou, ale připouštím, že to bylo částečně mojí chybou, protože jsem obal příliš naplnila a dva krátké suché zipy tlak věcí nevydržely. Právě dva krátké suché zipy považuji za mínus, lepší by byl jeden přes celou délku uzávěru. Obsah 22l mi stačil na osobní věci na týden a věci na vaření. Spacák, karimatka ani nic jiného se mi tam už nevešlo. Obal vydržel i dost nepěkné zacházení. Doporučila bych ho spíše jako příruční vak do lodi (hlavně kvůli jeho velikosti), jako žracák by byl ideální.",1,cs
"S výrobkem jsem velmi spokojen,protože jsem starší muž a ohýbání až na zem mi činí problém,který vytrhávač plevele odstranil.Mile jsem byl překvapen,že spolehlivě pracuje jak za vlhka tak i za sucha. Karel",2,cs
"Pro Rhodeského Ridgebaka je toto krmení výborné,obsahuje vše co tento atletický pes potřebuje.Jsme s ním opravdu spokojeni a i s možností nakupovat tímto způsobem.",2,cs
"je to jednoduchý mobil, předností je možnost použití dvou SIM karet, proto jsem si ho kupovala, tlačítka jdou trochu ztuha, ale jinak zatím bez problémů",1,cs
"Super, malou zaujal ... dokonce se s ním vyřádili i čtyřletí kluci :), takže doporučuji. Jen škoda, že není součástí i čeština. Ovladač nabízí pouze AJ, FJ, Šj.",2,cs
"Příjemný plný dynamický zvuk. Použivám jen podlahovky ve stero zapojení s reciverem Yamaha RX 797. Regálovky určené jako zadní používám se starou SONY LBT D 307,ale dle mých uší jsou slabší než 33 let straré ARS 825 z Tesly Litovel které mají 20 cm basový reproduktor a kus stal tehdy v roce 1978 cca 485 Kčs. Ale cena setu je velmi příznivá a pár beden se za tu cenu vždy hodí. Dílenské provedení velmi pečlivé, kde stojí tam zdobí. Další +++ pro můj výběr, šířka do 22 cm a hloubka do 28 cm, bassreflex vyustěný dopředu.",1,cs
"je to můj první ruční mixér, takže nemám srovnání. Ale jsem s ním spokojená, svoji funkci plní, vypadá moc pěkně a provedení je kvalitní, takže snad dlouho vydrží.",2,cs
"Velice výkoný stroj na všechny druhy sněhu,praktická je obzvlášťmožnost volby rychlosti pojezdu podle pevnosti sněhu,na svůj výkon má velice tichý chod motoru.Doporučuji všemi deseti.",2,cs
"Ovladač je lepší než byl původní originální u televize. Dobře se ovládá a hlavně funguje. Originální byl funkční pouze cca 2 roky a poté byl ""vymačkán""., Doporučuji.",1,cs
"Trampolina je velice praktická, skladná, děti ji rádi využívají a navíc nám dobře ladí s bazenem. Doporučila bych tento výrobek i jiným zákazníkům.",2,cs
"Velmi elegantní reproduktory tvarem i barvou a čistý zvuk. I v prostředí obyčejného obývacího pokoje v paneláku navodí dokonalý prostorový zvuk ve spojení s AV receiverem. Trochu mě překvapila skutečnost, že k reproduktorům výrobce nedodává žádné kabely. Jinak jsem s nákupem spokojena.",2,cs
"Kase je vyborna na chuti, mala ji ma moc rada! NENI tak sladka, jako ostatni kase ruznych znacek. Vysledna konzistence nikdy neobsahuje hrudky, at ji redite jakkoli. Jen doporucuji !!!",2,cs
"Kabel je skutečně krátký, musí se řešit prodlužovačkou. Nádržka na vodu také není zas tak velká, jak jsem čekala, ale alespoň to zas není velký ""bazmek"". Za tu cenu doporučuji. Chod je tichý, na naměřené teploty vzduchu a vhkosti bych se však nespoléhala.",1,cs
"Jsem s kulmou moc spokojena, jednoduse se vymenuji ruzne nastavce, rukojet je pohodlna na drzeni a myslim, ze cena je moc dobra. Muzu doporucit.",2,cs
"Opravdu nejlepší ze všech. Lepší než silikát. Zkoušeli jsme i Cats Best ÖkoPlus, je to asi stejný ""materiál"" steliva, ale Nature Gold kočky nevynáší tolik ven. Nature Gold jsou větší peletky, zatímco ÖkoPlus je drť, kterou kočky na chlupech vynáší z toalety ven. Také když už nějakou tu peletku vynesou tak se to snáze uklidí / toleruje, než nějaký ""písek"". Opravdu vzdrží velmi dlouho a není vůbec cítit.",2,cs
"Naprosto dokonala hra, ktera pohltila celou nasi rodinu i pripadne nahodne hrace, kterym je pak nutnost ji dodat jako darek :) Hrajeme ji temer 2 roky po nedelnim obede a stale nas neomrzela. Mohu jedine doporucit...",2,cs
"Scrabble jde těžko zavřít, navíc mi byl v první verzi dodán v polštině. Obchod ale všechno bez problémů dořešil a já ho získal jako poslední kus za bezkonkurenční cenu (ani ne 600 Kč). Jinak jsem po dvou letech nehraní zjistil, že mi mozek běžel prakticky v nouzovém režimu ""spánek-práce-spánek"", po několika hrách jsem konečně nahrál pár bodů :-)",1,cs
"Vyzkoušel jsem celou řadu různých typů steliv ale se Zverlitem je největší spokojenost. Dobře hrudkuje. Jako jediné mínus bych uvedl, že trochu práší.",2,cs
"Naše 10ti měsíční labradorka hned přišla, jak pamlsky dostat ven. Tahle hračka ji vždycky zabaví, už i ví, že když vezme celou hračku do tlamy a odhodí ji, tak vypadne víc granulek ;-)",2,cs
"Jsem s televizí spokojena,protože splnila všechna má očekávání,obzvlášť musím vyzvednout zvuk,který mohu ve sluchátkách ragulovat a obraz super.Ovladač mohl být tvarován do ruky a tím mohl být přehlednější.",2,cs
"Hodinky jsme koupili na dovolenou a víkendové, či sportovní aktivity, kde stačí pouze vědět ""kolik je"". To náramek splňuje. Máteriál je příjemný. Doporučuji.",2,cs
Uváděné velikosti neodpovídají skutečnosti - logicky by se měla psát velikost plastové nádoby a ne rozměr polštáře. Musela jsem ho proto měnit za větší a to se mi prodražilo. Špatný a klamný popis výrobku. JInak jako produkt je to vynikající.,2,cs
"Naprosto skvělá pneu, rozdíl oproti obyčjným pneu je obrovský. Cena je sice dosti vysoká, ale určitě nebudete litovat. Všem co rádi jezdí na kole vřele doporučuji!!!",2,cs
"super kočkolit, ani po několika týdnech nezapáchá, stále je cítit přirozeně dřevitě, hrudkuje spolehlivě, kočičák ho vynáší ze záchoda jen minimálně, zvyknul si na něj okamžitě, vyšší cena za tu kvalitu rozhodně stojí",2,cs
"Obdrželi jsme poškozený dárek, ale bez problému byl vyměněn a teď slouží k naší spokojenosti. Díky za ni. Je to milé být podarován něčím praktickým. Voda opravdu lépe chutná.",1,cs
"Zvlhčovač zatím funguje dobře, proud mlhy se dá libovolně směrovat, což využíváme.Jediná nevýhoda je, že u zboží není uvedeno, že se po sezoně(roce) doporučuje vyměnit filtrační patronu na usazeniny - tato informace je až v příbalovém letáku :-( Obsluha je jednoduchá, nikde se neobjevuje vlhkost i při nastavení na silné zvlhčování.",1,cs
"Zatím jsem s výrobkem spokojená, ale nebyla jsem s dodáním výrobku, když bych si pro telefon nedojela nakonec na balíkovou poštu, tak by mi došel až někdy za 3-4 dny nejdříve a to mall.cz inzeruje, že doručí výrobek do 24 hodin - to je nesmysl. Takže doporučuji nekupovat mobily v časové tísni! Nedojdou včas.",0,cs
"Tak tato ""hračka"" je prostě výborná. Hned všechny nadchla. Černý rotor v kombinaci s kouřovým plastem krytu a bílými leddiodami působí velice efektně. Přestože naučit se to s pomocí červeného provázku rozjet každému z nás nějakou tu chvilku trvalo, stejně jako podchytit pohyb tak, aby se powerball dostal do otáček, nemůžeme si jej vynachválit, takže vřele doporučujeme!",2,cs
"Dobrý den, chtěl bych se podělit se zkušenostmi s Advantixem. Vyzkoušel jsem už několik výrobků, ale nikdy jsem nebyl spokojen. Klíšťata se na pejskovi oběvovali pořád až do doby než jsem zkusil Advantix. Od doby co jej používám jsem na našem čtyřnohém miláčkovi neoběvil ani jedno klíště. Ani zapité, ani že by po něm lezlo. Takže mohu řící že Advantix opravdu funguje a plní sou účinnost. Mohu doporučit na 100%.",2,cs
Telefon je spokojenosti dcery 10 let a přecházele z jiné značky Nokia a ovládací menu je podobné a intuitivní. Svým vzhledem je pro holčičky tohoto věku jak dělaný.,1,cs
"Pekárna je výborný pomocník do malé domacnosti, je možné zpracovat těsto a upéci menší množství. Hned první chléb byl velmi dobře upečený, těsto pěkně propracované. Nyní chodím na návštěvu s dárkem a je to chléb ,nebo bábovka a sklízím pochvalu. Jenom mi vadí hlučnost pekárny při hnětení těsta. Jinak vřele doporučuji.",1,cs
"Vřele doporučuji, úžasná je hlavně plachta, která má skvělé uchycení a potisk. Vůbec nemusí pískoviště stát jen na perfektně rovném povrchu, jak jsme si tady přečetli na několika odkazech, máme ho jen v trávě a drží dobře pohromadě, nic se nerozpojuje.",2,cs
"S produktem je velmi spokojen můj pejsek, přešel z Brit care na Brit bez problémů a oveřená příchuť mu stále chutná. Pro mě je výhodou velké balení a příznivá cena za kvalitní český produkt.",2,cs
"Výborný výrobek za dobrou cenu, plotýnky se dají vytáhnout a umýt, vafle jsou z něj úžasné, tousty klasika a v grilu zapékáme tortily i grilujeme maso. Zatím funguje skvěle.",2,cs
"S výrobkem jsme spokojeni. Splňuje přesně to co jsme očekávali. Potraviny, zvláště různé zeleninové saláty jsou v něm dlouho jako čerstvé a neztrácejí chuť. Doporučejeme.",2,cs
"Spokojenost maximální. Koupeno pro babičku když hlídá děti. Cílem bylo aby děti jenom neseděly u televize, ale trochu se i hýbaly. POZOR! Náročnější na prostor! Zapojení a spuštění naprosto bez problémů, bohužel déle startuje a načítá data, pak už v pohodě.",2,cs
"Po rozbalení jsem byl nadšen. Sada vypadá pěkně, kvalitně zpracované, obal by mohl být udělán nápaditěji (ale co si budeme povídat, primárně kvůli obalu to nikdo nekupuje) Po prvním použití spokojenost přetrvala. Těch úchytek bych se zase tolik nebál. Když s tím člověk nebude hrát baseball, tak by to mělo vydržet slušnou řadu let...",2,cs
"Na obrázku je jen koncová část nástavce, bála jsem se, že nám nebude pasovat. V balení je ještě jedna část nástavce, pasuje tedy bez problémů a funguje jak má.",2,cs
"Váha váží a pamatuje si na jedničku, bohužel vykazování tuku, svalů a vody má oproti lekárně jiné, což je mi líto. Snadno se používá a když neřeším číslo, ale rozdíl oproti minulému řešení, tak jsem moc spokojená.",0,cs
"Výborný pomocník, jsem ráda, že jsem si váhu pořídila. Měla jsem po mnoho let digitální váhu, ale jen do 2 kg, občas je třeba zvážit i těžší objemy. Tato váha mi velmi dobře slouží. Eva B.",2,cs
"Velice rychlý telefon, dokonalý display viditelný ze všech stran, multifunkční dotykové ovládání. Po připojení na wifi nebo datovou síť nabízí telefon plnohodnotný internet, který se velice dobře ovládá díky velké obrazovce. Telefon pořizuje velmi slušné fotky a full-hd videa s čistým záznamem zvuku. Jediné, co by mohlo být lepší je zvukový výstup a speaker, který nezvládá tak dobře reprodukci hlubších tónů, jako některé telefony / tablety. V přístroji je instalováno plno multimediálních senzorů, takže je možné stáhnout plno zajímavých aplikací.",2,cs
"Zvlhcovac je vynikaji,ma prijemne modre podstviceni, vyfukuje studenou paru, o kterou se nikdo nemuze oparit.Vzduch je vyrazne lepsi a nebot jej mame umisteny u fikusu, dari se i teto kytce lepe. Plne doporucuji. Modre svetlo sviti dost, pokud nekdo nema rad barevne osvetleni nebude spokojen. Nadoba na vodu dost velka, vydrzi celou noc.",2,cs
"Dobrý den ! Aktuálně jsme nespokojeni, a chystáme se na reklamaci. U výrobku nelze nastavit stupně výkonu . Takže aktuálně nemohu dát více než jednu hvězdičku.",0,cs
